date,library_name,avg_temperature,avg_humidity,avg_ph,avg_mold_spore
2025-12-04,本馆,18.51,47.53,6.69,74.05
2025-12-04,国家图书馆,18.22,41.57,6.91,141.86
2025-12-04,上海图书馆,20.41,48.78,6.82,134.43
2025-12-04,南京图书馆,19.8,47.88,6.68,114.91
2025-12-04,浙江图书馆,19.8,48.02,6.68,181.56
2025-12-04,故宫博物院,17.21,38.17,7.11,100.39
2025-12-04,北京大学图书馆,18.96,43.67,6.93,117.52
2025-12-04,中国科学院图书馆,19.75,43.63,6.88,205.03
2025-12-05,本馆,17.97,43.94,6.68,178.57
2025-12-05,国家图书馆,19.67,47.01,7.02,114.07
2025-12-05,上海图书馆,19.52,42.99,6.9,194.07
2025-12-05,南京图书馆,18.92,49.98,6.7,172.2
2025-12-05,浙江图书馆,20.18,51.92,6.59,156.47
2025-12-05,故宫博物院,17.87,43.15,7.0,123.25
2025-12-05,北京大学图书馆,18.18,43.92,6.74,162.41
2025-12-05,中国科学院图书馆,18.64,45.07,7.01,150.75
2025-12-06,本馆,18.95,42.01,6.8,134.01
2025-12-06,国家图书馆,17.95,40.88,6.8,61.28
2025-12-06,上海图书馆,19.19,48.58,6.57,180.47
2025-12-06,南京图书馆,20.75,49.07,6.96,171.73
2025-12-06,浙江图书馆,21.16,47.83,6.54,117.83
2025-12-06,故宫博物院,18.68,44.62,6.94,92.38
2025-12-06,北京大学图书馆,18.33,45.15,6.91,87.72
2025-12-06,中国科学院图书馆,18.86,42.17,6.91,143.77
2025-12-07,本馆,18.49,44.69,6.78,179.11
2025-12-07,国家图书馆,18.48,42.66,6.77,108.64
2025-12-07,上海图书馆,20.36,48.11,6.77,233.0
2025-12-07,南京图书馆,19.97,46.28,6.75,83.39
2025-12-07,浙江图书馆,20.01,49.02,6.64,195.38
2025-12-07,故宫博物院,17.39,34.66,6.91,114.3
2025-12-07,北京大学图书馆,20.22,43.71,6.83,168.57
2025-12-07,中国科学院图书馆,17.8,44.1,6.83,155.94
2025-12-08,本馆,18.68,45.9,6.72,171.21
2025-12-08,国家图书馆,19.73,38.98,6.87,126.95
2025-12-08,上海图书馆,20.19,46.32,6.42,220.78
2025-12-08,南京图书馆,19.67,40.77,6.74,207.05
2025-12-08,浙江图书馆,21.22,52.82,6.58,202.49
2025-12-08,故宫博物院,17.45,43.38,6.91,75.83
2025-12-08,北京大学图书馆,19.57,43.87,6.94,119.85
2025-12-08,中国科学院图书馆,18.31,40.23,6.9,85.64
2025-12-09,本馆,18.08,40.69,6.87,171.5
2025-12-09,国家图书馆,16.59,46.0,7.15,121.38
2025-12-09,上海图书馆,18.96,56.47,6.57,180.6
2025-12-09,南京图书馆,19.12,50.04,6.84,145.04
2025-12-09,浙江图书馆,19.21,48.97,6.5,201.43
2025-12-09,故宫博物院,17.02,35.52,7.13,85.07
2025-12-09,北京大学图书馆,17.66,43.5,6.81,87.61
2025-12-09,中国科学院图书馆,18.54,39.86,7.07,145.72
2025-12-10,本馆,18.07,42.76,6.79,168.38
2025-12-10,国家图书馆,17.87,41.35,6.91,101.88
2025-12-10,上海图书馆,19.11,41.74,6.8,188.96
2025-12-10,南京图书馆,18.27,51.7,6.81,128.92
2025-12-10,浙江图书馆,20.57,51.19,6.64,187.23
2025-12-10,故宫博物院,17.75,39.21,7.06,42.85
2025-12-10,北京大学图书馆,18.24,49.17,6.72,121.88
2025-12-10,中国科学院图书馆,17.83,39.36,6.68,123.08
2025-12-11,本馆,18.41,44.84,6.79,151.29
2025-12-11,国家图书馆,18.62,41.43,6.84,111.57
2025-12-11,上海图书馆,19.76,52.24,6.64,182.97
2025-12-11,南京图书馆,19.07,43.02,6.8,116.03
2025-12-11,浙江图书馆,18.39,51.1,6.56,206.07
2025-12-11,故宫博物院,17.29,37.07,7.0,63.01
2025-12-11,北京大学图书馆,19.61,39.93,6.78,108.73
2025-12-11,中国科学院图书馆,18.56,42.01,6.85,155.6
2025-12-12,本馆,18.24,46.55,6.7,107.86
2025-12-12,国家图书馆,17.8,41.04,6.96,117.6
2025-12-12,上海图书馆,19.38,43.13,6.89,175.07
2025-12-12,南京图书馆,19.27,43.49,6.83,120.91
2025-12-12,浙江图书馆,20.08,48.93,6.6,220.94
2025-12-12,故宫博物院,16.23,37.95,7.05,162.95
2025-12-12,北京大学图书馆,18.3,45.77,6.79,198.27
2025-12-12,中国科学院图书馆,16.62,43.28,6.74,54.8
2025-12-13,本馆,18.37,45.42,6.77,146.81
2025-12-13,国家图书馆,20.11,41.23,6.95,100.52
2025-12-13,上海图书馆,19.37,47.29,6.66,234.57
2025-12-13,南京图书馆,19.57,46.41,6.57,149.17
2025-12-13,浙江图书馆,21.79,49.31,6.71,243.26
2025-12-13,故宫博物院,17.3,37.47,6.76,120.52
2025-12-13,北京大学图书馆,17.68,44.53,6.68,132.04
2025-12-13,中国科学院图书馆,17.96,43.81,6.79,165.91
2025-12-14,本馆,17.57,39.98,6.79,151.03
2025-12-14,国家图书馆,17.67,46.09,6.88,116.41
2025-12-14,上海图书馆,18.16,50.46,6.72,167.4
2025-12-14,南京图书馆,17.02,50.33,6.68,142.26
2025-12-14,浙江图书馆,19.83,46.41,6.45,136.28
2025-12-14,故宫博物院,17.62,38.36,7.29,70.17
2025-12-14,北京大学图书馆,17.51,42.3,6.82,125.89
2025-12-14,中国科学院图书馆,18.33,40.06,6.76,76.05
2025-12-15,本馆,16.18,43.45,6.77,131.06
2025-12-15,国家图书馆,18.45,45.68,6.87,66.18
2025-12-15,上海图书馆,18.5,46.2,6.63,159.07
2025-12-15,南京图书馆,17.93,44.84,6.74,166.25
2025-12-15,浙江图书馆,19.75,47.27,6.73,170.6
2025-12-15,故宫博物院,15.66,41.14,6.92,109.64
2025-12-15,北京大学图书馆,16.23,48.18,6.87,94.99
2025-12-15,中国科学院图书馆,16.57,48.02,6.83,104.97
2025-12-16,本馆,16.06,43.95,6.78,171.46
2025-12-16,国家图书馆,16.25,37.44,6.95,150.2
2025-12-16,上海图书馆,17.61,51.24,6.7,212.75
2025-12-16,南京图书馆,18.31,38.43,6.78,191.8
2025-12-16,浙江图书馆,18.66,48.84,6.58,113.01
2025-12-16,故宫博物院,18.21,37.3,7.05,97.4
2025-12-16,北京大学图书馆,19.08,45.22,6.78,113.19
2025-12-16,中国科学院图书馆,18.31,37.38,6.96,97.03
2025-12-17,本馆,18.79,45.48,6.86,152.46
2025-12-17,国家图书馆,15.88,39.42,6.97,125.0
2025-12-17,上海图书馆,19.73,49.21,6.6,156.12
2025-12-17,南京图书馆,18.37,39.06,6.97,173.25
2025-12-17,浙江图书馆,20.27,45.26,6.72,266.94
2025-12-17,故宫博物院,15.73,42.31,7.0,53.67
2025-12-17,北京大学图书馆,18.38,46.5,6.74,174.98
2025-12-17,中国科学院图书馆,16.25,38.52,6.91,130.76
2025-12-18,本馆,17.13,47.43,6.85,175.74
2025-12-18,国家图书馆,17.1,43.81,6.86,181.61
2025-12-18,上海图书馆,18.05,54.32,6.7,138.73
2025-12-18,南京图书馆,19.29,46.38,6.89,196.72
2025-12-18,浙江图书馆,19.47,48.22,6.7,200.02
2025-12-18,故宫博物院,17.25,33.54,7.04,80.84
2025-12-18,北京大学图书馆,19.22,45.87,6.82,154.59
2025-12-18,中国科学院图书馆,16.7,47.87,7.1,141.79
2025-12-19,本馆,18.89,43.29,6.72,151.23
2025-12-19,国家图书馆,17.46,40.82,6.95,129.19
2025-12-19,上海图书馆,17.81,49.56,6.79,185.14
2025-12-19,南京图书馆,19.04,42.35,6.85,124.89
2025-12-19,浙江图书馆,18.22,48.11,6.51,183.56
2025-12-19,故宫博物院,16.44,42.51,6.97,52.43
2025-12-19,北京大学图书馆,18.73,41.49,6.79,153.4
2025-12-19,中国科学院图书馆,17.57,46.28,6.95,104.16
2025-12-20,本馆,19.27,45.58,6.79,178.92
2025-12-20,国家图书馆,17.23,43.2,7.15,111.75
2025-12-20,上海图书馆,18.27,48.35,6.81,134.8
2025-12-20,南京图书馆,16.45,44.24,6.64,147.26
2025-12-20,浙江图书馆,19.43,47.33,6.46,202.08
2025-12-20,故宫博物院,17.22,34.92,7.08,124.52
2025-12-20,北京大学图书馆,18.49,47.66,7.02,129.32
2025-12-20,中国科学院图书馆,17.41,41.75,6.9,175.99
2025-12-21,本馆,16.37,42.42,6.94,180.6
2025-12-21,国家图书馆,16.65,44.56,6.93,165.01
2025-12-21,上海图书馆,18.5,51.08,6.96,197.94
2025-12-21,南京图书馆,17.98,48.17,6.76,231.64
2025-12-21,浙江图书馆,19.09,49.18,6.52,232.92
2025-12-21,故宫博物院,17.14,38.51,7.06,54.74
2025-12-21,北京大学图书馆,17.79,45.36,6.97,116.88
2025-12-21,中国科学院图书馆,16.22,40.31,6.77,170.1
2025-12-22,本馆,18.6,45.96,6.92,154.02
2025-12-22,国家图书馆,16.78,41.0,6.87,73.57
2025-12-22,上海图书馆,18.57,47.88,6.77,182.81
2025-12-22,南京图书馆,17.73,43.39,6.81,182.15
2025-12-22,浙江图书馆,17.94,50.26,6.62,178.46
2025-12-22,故宫博物院,15.89,40.69,6.89,110.5
2025-12-22,北京大学图书馆,16.84,47.19,7.03,114.18
2025-12-22,中国科学院图书馆,17.58,40.82,7.0,92.04
2025-12-23,本馆,17.66,42.38,6.78,119.07
2025-12-23,国家图书馆,17.43,39.49,6.96,109.68
2025-12-23,上海图书馆,18.18,48.44,6.62,186.31
2025-12-23,南京图书馆,19.0,43.67,6.92,204.94
2025-12-23,浙江图书馆,18.12,45.63,6.63,183.58
2025-12-23,故宫博物院,17.77,40.1,6.92,65.59
2025-12-23,北京大学图书馆,18.34,42.29,6.8,168.67
2025-12-23,中国科学院图书馆,16.68,42.86,6.9,150.5
2025-12-24,本馆,17.66,44.34,6.81,138.85
2025-12-24,国家图书馆,15.5,42.77,7.09,93.49
2025-12-24,上海图书馆,17.57,45.39,6.77,193.45
2025-12-24,南京图书馆,17.56,43.25,6.81,113.06
2025-12-24,浙江图书馆,18.8,52.61,6.47,154.02
2025-12-24,故宫博物院,17.45,38.16,7.11,95.38
2025-12-24,北京大学图书馆,17.26,45.32,6.71,143.97
2025-12-24,中国科学院图书馆,16.68,39.04,6.93,122.1
2025-12-25,本馆,16.98,41.37,6.96,176.3
2025-12-25,国家图书馆,17.37,41.08,6.73,178.59
2025-12-25,上海图书馆,18.05,45.75,6.74,215.01
2025-12-25,南京图书馆,17.58,49.84,6.91,127.71
2025-12-25,浙江图书馆,18.06,52.87,6.33,195.52
2025-12-25,故宫博物院,14.96,38.57,6.97,89.25
2025-12-25,北京大学图书馆,16.86,40.71,7.03,196.02
2025-12-25,中国科学院图书馆,15.97,47.75,6.86,133.88
2025-12-26,本馆,16.97,43.02,6.9,153.78
2025-12-26,国家图书馆,16.14,38.09,6.81,70.76
2025-12-26,上海图书馆,18.03,44.41,6.67,221.1
2025-12-26,南京图书馆,18.48,45.9,6.79,216.4
2025-12-26,浙江图书馆,18.93,49.02,6.46,211.82
2025-12-26,故宫博物院,16.68,38.11,7.03,89.09
2025-12-26,北京大学图书馆,17.07,36.54,6.78,169.08
2025-12-26,中国科学院图书馆,16.31,43.16,6.82,140.81
2025-12-27,本馆,16.76,42.18,6.93,177.87
2025-12-27,国家图书馆,15.95,43.49,6.95,139.27
2025-12-27,上海图书馆,16.58,51.02,6.64,169.27
2025-12-27,南京图书馆,19.54,46.91,6.76,93.84
2025-12-27,浙江图书馆,19.54,45.96,6.5,190.06
2025-12-27,故宫博物院,17.07,42.32,6.98,109.25
2025-12-27,北京大学图书馆,16.65,44.42,6.81,169.06
2025-12-27,中国科学院图书馆,17.51,44.48,6.86,152.25
2025-12-28,本馆,16.77,41.75,6.76,152.54
2025-12-28,国家图书馆,17.08,41.45,6.78,121.7
2025-12-28,上海图书馆,17.94,48.56,6.79,210.57
2025-12-28,南京图书馆,16.87,44.15,6.7,180.96
2025-12-28,浙江图书馆,19.51,49.05,6.58,244.0
2025-12-28,故宫博物院,16.25,41.31,6.88,120.36
2025-12-28,北京大学图书馆,16.31,40.6,6.77,122.43
2025-12-28,中国科学院图书馆,16.47,38.68,7.0,163.83
2025-12-29,本馆,15.21,47.94,6.72,175.71
2025-12-29,国家图书馆,16.21,42.09,6.88,156.36
2025-12-29,上海图书馆,16.77,49.82,6.81,201.49
2025-12-29,南京图书馆,19.12,44.41,6.9,156.82
2025-12-29,浙江图书馆,19.25,49.98,6.56,239.18
2025-12-29,故宫博物院,15.37,35.76,6.95,118.57
2025-12-29,北京大学图书馆,18.08,44.33,6.93,99.25
2025-12-29,中国科学院图书馆,16.21,42.13,6.89,132.52
2025-12-30,本馆,17.23,43.67,6.81,148.65
2025-12-30,国家图书馆,15.44,41.66,6.89,115.05
2025-12-30,上海图书馆,17.71,48.23,6.66,218.18
2025-12-30,南京图书馆,16.25,43.84,7.08,128.86
2025-12-30,浙江图书馆,17.1,52.2,6.39,192.94
2025-12-30,故宫博物院,17.4,35.37,6.8,55.02
2025-12-30,北京大学图书馆,17.6,47.37,6.75,160.5
2025-12-30,中国科学院图书馆,17.59,48.36,6.88,60.96
2025-12-31,本馆,15.94,43.72,6.77,144.36
2025-12-31,国家图书馆,16.99,45.82,6.88,152.95
2025-12-31,上海图书馆,17.88,48.19,6.79,182.17
2025-12-31,南京图书馆,18.75,41.68,6.75,156.2
2025-12-31,浙江图书馆,18.45,53.8,6.6,157.33
2025-12-31,故宫博物院,16.27,42.26,6.81,99.89
2025-12-31,北京大学图书馆,15.53,42.01,6.71,164.28
2025-12-31,中国科学院图书馆,16.49,39.14,6.99,86.99
2026-01-01,本馆,16.78,42.56,6.76,165.13
2026-01-01,国家图书馆,16.43,46.01,6.89,129.19
2026-01-01,上海图书馆,17.17,48.55,6.74,177.05
2026-01-01,南京图书馆,15.57,46.99,6.84,139.59
2026-01-01,浙江图书馆,16.99,54.43,6.65,193.13
2026-01-01,故宫博物院,14.61,37.53,7.13,104.13
2026-01-01,北京大学图书馆,16.28,45.53,6.72,185.03
2026-01-01,中国科学院图书馆,17.4,41.6,6.84,51.46
2026-01-02,本馆,18.25,48.98,6.81,290.21
2026-01-02,国家图书馆,14.86,41.16,6.95,135.84
2026-01-02,上海图书馆,15.91,47.62,6.56,207.05
2026-01-02,南京图书馆,17.56,43.31,6.72,146.16
2026-01-02,浙江图书馆,16.13,51.01,6.57,229.11
2026-01-02,故宫博物院,14.56,38.14,6.85,69.87
2026-01-02,北京大学图书馆,15.69,46.99,6.73,143.73
2026-01-02,中国科学院图书馆,15.93,39.19,6.88,147.97
2026-01-03,本馆,18.39,55.43,6.72,285.51
2026-01-03,国家图书馆,16.28,40.01,6.9,110.56
2026-01-03,上海图书馆,17.46,40.86,6.52,198.48
2026-01-03,南京图书馆,17.68,43.27,6.78,168.84
2026-01-03,浙江图书馆,18.41,43.92,6.51,190.02
2026-01-03,故宫博物院,15.92,47.5,6.98,57.79
2026-01-03,北京大学图书馆,16.87,47.96,6.81,112.8
2026-01-03,中国科学院图书馆,16.92,44.99,6.8,141.44
2026-01-04,本馆,20.07,56.55,6.79,289.26
2026-01-04,国家图书馆,16.75,38.37,6.94,78.9
2026-01-04,上海图书馆,18.12,47.23,6.83,194.74
2026-01-04,南京图书馆,15.79,50.27,6.96,186.47
2026-01-04,浙江图书馆,17.16,49.08,6.61,178.89
2026-01-04,故宫博物院,16.63,40.43,6.73,110.18
2026-01-04,北京大学图书馆,16.19,43.78,6.76,164.21
2026-01-04,中国科学院图书馆,16.97,43.85,6.87,128.76
2026-01-05,本馆,19.21,50.59,6.86,313.8
2026-01-05,国家图书馆,16.92,45.77,6.83,144.61
2026-01-05,上海图书馆,16.43,50.09,6.65,149.3
2026-01-05,南京图书馆,16.92,37.98,6.62,154.68
2026-01-05,浙江图书馆,17.76,48.89,6.44,175.46
2026-01-05,故宫博物院,15.5,41.75,7.0,134.71
2026-01-05,北京大学图书馆,16.71,41.76,6.77,97.91
2026-01-05,中国科学院图书馆,15.9,46.34,6.97,172.06
2026-01-06,本馆,18.87,57.04,6.78,344.15
2026-01-06,国家图书馆,15.59,44.12,7.05,114.2
2026-01-06,上海图书馆,17.29,51.87,6.69,140.37
2026-01-06,南京图书馆,18.33,44.59,6.82,194.68
2026-01-06,浙江图书馆,17.12,46.98,6.63,146.21
2026-01-06,故宫博物院,14.88,40.74,6.97,53.7
2026-01-06,北京大学图书馆,17.59,44.31,6.94,132.2
2026-01-06,中国科学院图书馆,15.21,43.81,6.88,94.67
2026-01-07,本馆,20.21,51.13,6.62,339.84
2026-01-07,国家图书馆,15.13,40.18,6.72,172.23
2026-01-07,上海图书馆,16.0,48.18,6.79,192.65
2026-01-07,南京图书馆,16.48,40.9,6.72,165.63
2026-01-07,浙江图书馆,16.9,50.61,6.67,228.88
2026-01-07,故宫博物院,14.05,46.59,7.08,99.95
2026-01-07,北京大学图书馆,17.1,51.1,6.66,133.24
2026-01-07,中国科学院图书馆,13.93,43.58,6.94,128.83
2026-01-08,本馆,18.43,46.85,6.84,343.66
2026-01-08,国家图书馆,14.98,43.32,6.74,133.72
2026-01-08,上海图书馆,16.64,45.71,6.62,168.19
2026-01-08,南京图书馆,16.76,42.06,6.76,158.76
2026-01-08,浙江图书馆,16.57,55.39,6.51,179.92
2026-01-08,故宫博物院,14.17,45.4,7.06,71.9
2026-01-08,北京大学图书馆,17.04,44.6,6.83,129.67
2026-01-08,中国科学院图书馆,15.15,44.01,6.85,184.5
2026-01-09,本馆,17.86,57.61,6.79,308.97
2026-01-09,国家图书馆,16.04,40.11,6.99,38.77
2026-01-09,上海图书馆,16.3,45.23,6.57,173.55
2026-01-09,南京图书馆,16.68,48.11,6.82,140.03
2026-01-09,浙江图书馆,17.67,50.37,6.69,223.31
2026-01-09,故宫博物院,14.9,37.31,6.93,83.51
2026-01-09,北京大学图书馆,15.82,44.8,6.87,138.47
2026-01-09,中国科学院图书馆,15.69,43.43,6.85,102.24
2026-01-10,本馆,17.39,50.91,6.85,278.91
2026-01-10,国家图书馆,15.11,43.4,6.95,87.61
2026-01-10,上海图书馆,17.6,51.38,6.59,155.28
2026-01-10,南京图书馆,17.25,45.56,6.58,118.01
2026-01-10,浙江图书馆,17.1,46.51,6.56,200.97
2026-01-10,故宫博物院,15.97,39.13,7.11,142.86
2026-01-10,北京大学图书馆,17.14,44.85,6.6,153.82
2026-01-10,中国科学院图书馆,16.44,42.76,7.07,155.8
2026-01-11,本馆,19.18,56.26,6.83,225.22
2026-01-11,国家图书馆,14.82,45.59,6.82,113.3
2026-01-11,上海图书馆,15.88,53.35,6.87,153.48
2026-01-11,南京图书馆,16.34,43.96,6.86,175.29
2026-01-11,浙江图书馆,17.87,51.0,6.89,169.16
2026-01-11,故宫博物院,13.35,38.82,6.84,55.23
2026-01-11,北京大学图书馆,15.12,41.23,6.7,155.55
2026-01-11,中国科学院图书馆,15.12,42.46,6.99,107.01
2026-01-12,本馆,18.43,54.1,6.61,228.45
2026-01-12,国家图书馆,15.42,43.48,7.11,124.74
2026-01-12,上海图书馆,17.3,47.41,6.73,230.02
2026-01-12,南京图书馆,14.45,47.24,7.01,168.46
2026-01-12,浙江图书馆,18.46,48.11,6.6,201.01
2026-01-12,故宫博物院,12.87,36.5,6.89,124.66
2026-01-12,北京大学图书馆,16.54,44.97,6.88,135.08
2026-01-12,中国科学院图书馆,16.41,43.03,6.91,122.03
2026-01-13,本馆,19.12,51.74,6.9,266.04
2026-01-13,国家图书馆,14.19,44.06,6.89,106.38
2026-01-13,上海图书馆,17.28,46.18,6.68,221.98
2026-01-13,南京图书馆,17.3,50.72,6.77,196.92
2026-01-13,浙江图书馆,16.31,47.28,6.36,250.19
2026-01-13,故宫博物院,13.88,39.62,6.91,120.85
2026-01-13,北京大学图书馆,15.47,40.09,6.84,96.99
2026-01-13,中国科学院图书馆,14.7,36.68,6.76,135.36
2026-01-14,本馆,16.92,48.56,6.8,283.69
2026-01-14,国家图书馆,16.59,47.5,6.81,136.71
2026-01-14,上海图书馆,17.09,46.21,6.55,179.63
2026-01-14,南京图书馆,15.86,44.69,6.84,137.48
2026-01-14,浙江图书馆,16.07,50.33,6.64,164.7
2026-01-14,故宫博物院,15.24,34.69,6.94,92.26
2026-01-14,北京大学图书馆,15.18,42.3,6.99,114.47
2026-01-14,中国科学院图书馆,17.25,44.31,6.91,144.29
2026-01-15,本馆,20.44,50.02,6.69,277.35
2026-01-15,国家图书馆,14.95,36.82,6.9,170.81
2026-01-15,上海图书馆,16.54,47.12,6.64,206.96
2026-01-15,南京图书馆,15.26,51.54,6.99,167.7
2026-01-15,浙江图书馆,16.91,53.09,6.71,175.82
2026-01-15,故宫博物院,14.0,36.03,7.04,120.0
2026-01-15,北京大学图书馆,14.54,42.63,6.67,113.04
2026-01-15,中国科学院图书馆,15.66,40.8,6.87,81.18
2026-01-16,本馆,18.5,52.87,6.73,294.33
2026-01-16,国家图书馆,14.99,39.56,6.75,174.17
2026-01-16,上海图书馆,15.84,47.71,6.8,285.87
2026-01-16,南京图书馆,14.85,47.35,6.73,143.84
2026-01-16,浙江图书馆,16.27,46.62,6.6,155.76
2026-01-16,故宫博物院,15.1,40.17,7.04,86.01
2026-01-16,北京大学图书馆,15.25,44.86,6.68,129.26
2026-01-16,中国科学院图书馆,14.46,40.33,6.69,170.18
2026-01-17,本馆,17.72,56.49,6.91,261.42
2026-01-17,国家图书馆,13.9,49.68,7.08,119.05
2026-01-17,上海图书馆,16.48,46.11,6.74,158.48
2026-01-17,南京图书馆,14.15,42.04,6.8,126.07
2026-01-17,浙江图书馆,16.72,46.78,6.52,225.59
2026-01-17,故宫博物院,14.47,39.97,7.09,114.42
2026-01-17,北京大学图书馆,16.63,42.62,6.76,100.97
2026-01-17,中国科学院图书馆,14.73,45.89,7.03,158.81
2026-01-18,本馆,16.77,56.25,6.62,326.94
2026-01-18,国家图书馆,14.41,44.11,6.77,155.14
2026-01-18,上海图书馆,15.03,45.99,6.6,127.37
2026-01-18,南京图书馆,15.78,51.42,7.07,162.91
2026-01-18,浙江图书馆,17.6,50.7,6.65,189.74
2026-01-18,故宫博物院,14.36,41.61,6.94,97.68
2026-01-18,北京大学图书馆,15.36,46.48,6.69,138.45
2026-01-18,中国科学院图书馆,16.53,46.49,7.03,130.73
2026-01-19,本馆,18.39,56.01,6.96,241.45
2026-01-19,国家图书馆,13.58,45.93,6.87,99.85
2026-01-19,上海图书馆,15.13,46.33,6.56,242.73
2026-01-19,南京图书馆,15.61,45.83,6.86,188.87
2026-01-19,浙江图书馆,17.39,53.22,6.54,191.06
2026-01-19,故宫博物院,14.75,38.42,7.0,111.96
2026-01-19,北京大学图书馆,15.96,38.67,6.87,132.99
2026-01-19,中国科学院图书馆,15.5,45.33,7.06,170.6
2026-01-20,本馆,19.14,57.33,6.83,300.97
2026-01-20,国家图书馆,15.26,44.2,6.87,132.14
2026-01-20,上海图书馆,16.03,45.44,6.83,181.66
2026-01-20,南京图书馆,17.2,41.12,6.74,160.98
2026-01-20,浙江图书馆,17.47,51.2,6.63,166.18
2026-01-20,故宫博物院,13.14,40.97,6.86,84.04
2026-01-20,北京大学图书馆,15.66,41.05,6.96,176.72
2026-01-20,中国科学院图书馆,13.6,40.2,6.67,106.52
2026-01-21,本馆,18.6,51.76,6.85,254.33
2026-01-21,国家图书馆,15.13,40.33,6.9,117.21
2026-01-21,上海图书馆,14.97,44.54,6.8,191.97
2026-01-21,南京图书馆,16.33,46.97,6.81,108.22
2026-01-21,浙江图书馆,16.28,49.92,6.8,220.61
2026-01-21,故宫博物院,15.22,41.79,6.93,103.51
2026-01-21,北京大学图书馆,15.38,41.18,6.76,133.83
2026-01-21,中国科学院图书馆,16.08,36.76,7.02,101.9
2026-01-22,本馆,16.83,56.54,6.87,337.64
2026-01-22,国家图书馆,15.06,48.18,6.96,115.31
2026-01-22,上海图书馆,16.2,51.73,6.62,160.44
2026-01-22,南京图书馆,15.18,39.69,6.81,103.42
2026-01-22,浙江图书馆,16.47,52.6,6.55,250.31
2026-01-22,故宫博物院,12.76,43.57,7.07,48.52
2026-01-22,北京大学图书馆,17.29,43.81,6.71,97.79
2026-01-22,中国科学院图书馆,14.55,42.62,6.91,121.07
2026-01-23,本馆,18.36,51.84,6.61,295.52
2026-01-23,国家图书馆,12.46,43.06,6.8,124.9
2026-01-23,上海图书馆,16.91,45.15,6.81,167.0
2026-01-23,南京图书馆,16.76,44.9,6.72,180.62
2026-01-23,浙江图书馆,16.01,47.48,6.55,198.66
2026-01-23,故宫博物院,14.93,34.2,7.0,118.75
2026-01-23,北京大学图书馆,15.21,47.93,6.79,134.46
2026-01-23,中国科学院图书馆,15.13,43.3,6.86,145.48
2026-01-24,本馆,17.27,51.17,6.75,340.59
2026-01-24,国家图书馆,11.71,43.19,6.9,69.57
2026-01-24,上海图书馆,16.04,49.43,6.76,100.45
2026-01-24,南京图书馆,16.38,43.79,6.87,182.23
2026-01-24,浙江图书馆,15.59,51.98,6.56,137.86
2026-01-24,故宫博物院,14.72,37.67,6.91,87.91
2026-01-24,北京大学图书馆,15.21,43.83,6.85,99.82
2026-01-24,中国科学院图书馆,14.0,42.65,7.09,126.59
2026-01-25,本馆,18.59,53.12,6.75,292.6
2026-01-25,国家图书馆,14.09,43.81,7.04,130.79
2026-01-25,上海图书馆,16.67,45.11,6.66,158.27
2026-01-25,南京图书馆,15.48,44.92,6.87,132.07
2026-01-25,浙江图书馆,16.26,52.06,6.39,263.65
2026-01-25,故宫博物院,13.5,33.92,7.02,101.0
2026-01-25,北京大学图书馆,14.86,46.97,6.87,148.94
2026-01-25,中国科学院图书馆,14.88,42.69,7.08,85.62
2026-01-26,本馆,17.77,53.2,6.88,274.68
2026-01-26,国家图书馆,12.76,42.47,6.93,164.69
2026-01-26,上海图书馆,14.64,51.46,6.94,168.67
2026-01-26,南京图书馆,14.13,44.78,6.8,176.91
2026-01-26,浙江图书馆,15.69,54.67,6.49,147.82
2026-01-26,故宫博物院,14.55,33.18,6.98,193.53
2026-01-26,北京大学图书馆,14.85,40.64,6.79,138.48
2026-01-26,中国科学院图书馆,14.59,44.99,6.8,180.63
2026-01-27,本馆,17.79,55.18,6.74,338.59
2026-01-27,国家图书馆,13.89,42.83,6.81,90.09
2026-01-27,上海图书馆,16.15,46.67,6.61,160.7
2026-01-27,南京图书馆,15.66,44.11,6.79,160.45
2026-01-27,浙江图书馆,14.56,45.59,6.63,177.89
2026-01-27,故宫博物院,14.44,42.9,7.07,154.59
2026-01-27,北京大学图书馆,14.73,45.95,6.74,213.57
2026-01-27,中国科学院图书馆,15.98,43.04,6.94,170.78
2026-01-28,本馆,17.42,51.03,6.89,302.35
2026-01-28,国家图书馆,14.18,39.5,6.73,127.08
2026-01-28,上海图书馆,16.26,47.32,6.84,158.88
2026-01-28,南京图书馆,14.19,45.8,6.79,183.1
2026-01-28,浙江图书馆,15.41,54.1,6.8,198.83
2026-01-28,故宫博物院,14.53,36.83,7.11,131.42
2026-01-28,北京大学图书馆,15.42,43.95,6.5,120.75
2026-01-28,中国科学院图书馆,13.83,40.07,6.91,117.43
2026-01-29,本馆,16.81,49.82,6.73,333.64
2026-01-29,国家图书馆,13.44,40.46,6.85,130.17
2026-01-29,上海图书馆,15.84,38.87,6.8,223.09
2026-01-29,南京图书馆,14.13,43.08,6.75,137.32
2026-01-29,浙江图书馆,16.15,44.16,6.49,246.18
2026-01-29,故宫博物院,12.73,43.73,7.04,45.72
2026-01-29,北京大学图书馆,15.18,43.65,6.75,147.35
2026-01-29,中国科学院图书馆,14.65,45.12,7.02,142.24
2026-01-30,本馆,16.31,51.58,7.09,321.73
2026-01-30,国家图书馆,15.81,46.19,6.92,129.04
2026-01-30,上海图书馆,15.38,42.79,6.7,216.32
